Date,author,text,likes,TextBlob_Score,LLM_Polarity,LLM_Sentiment,TextBlob_Label
2026-06-03,@ralfriedemann4216,"Lieber Ben
Ich gönne Ihnen jedenAufruf der 5,8 Millionen.",28,0,0.8,POSITIV,NEUTRAL
2026-06-03,@BVBChris89,Ich sehe da kein Rechtsextremen. Danke Ben das du die Leute mal reden lässt. Kann Z.b. Herr Lanz noch was lernen.,27,0,0.8,POSITIV,NEUTRAL
2026-06-03,@Selbstdenker-y2f,"Nennt ihn von mir aus Nazi, Rassist, Bio Deutscher, oder sonstiges..  Für mich, ist er einer der intelligentesten Politiker in Deutschland!",27,0,0.6,POSITIV,NEUTRAL
2026-06-03,@N.julia-00,"Danke, ein super interessantes Interview!",27,1,0.8,POSITIV,POSITIV
2026-06-03,@PeterNoahr,"Schluss mit der Propaganda der Mainstream-Medien! Das Höcke-Interview auf YouTube bricht gerade alle Rekorde, und die pro-Höcke gestimmten Kommentare sprechen eine eindeutige Sprache für die Meinungsfreiheit. Dieses Land braucht dringend einen Kurswechsel: weg von ideologischer Zerstörung, hin zu echter Vernunft. Die AfD muss über 30 Prozent kommen – für eine starke Wirtschaft, eine friedensorientierte Außenpolitik und den Schutz unserer gesellschaftlichen Normalität. Zieht euch dieses unzensierte 4,5-Stunden-Gespräch rein!",26,0.2,0.9,POSITIV,POSITIV
2026-06-03,@suopah,Grossartiges Gespräch - sehr angenehm ihm zuhören zu können!,25,1,0.9,POSITIV,POSITIV
2026-06-03,@thomasvercseg,"Meine Kinder lernen in der Schule in Ungarn pro Halbljahr mehr Gedichte, als vorher in der deutschen Schule in 3 Jahren.
Dies ist nur ein Bsp., aber er hat so Recht!",24,0.5,0,NEUTRAL,POSITIV
2026-06-03,@F9090,Vielen Dank für dieses aufschlussreiche Video..fast 6 Millionen Aufrufe 🎉🎉🎉,23,0,0.8,POSITIV,NEUTRAL
2026-06-03,@DietmarKuntz-bj8se,"Nur noch 40 000 dann sind die 5,9 Millionen voll. Wow ❤❤😂🎉",21,0,0,NEUTRAL,NEUTRAL
2026-06-03,@heiditanko8311,👍💙💯👍💙💯👍💙💯,21,0,0,NEUTRAL,NEUTRAL
2026-06-03,@ingekostant125,"Wow ein toller Politiker, ich bin zu 100% bei Herrn Höcke 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻💙👍🏻💙👍🏻💙👍🏻💙👍🏻💙",20,1,1,POSITIV,POSITIV
2026-06-03,@BerndLeinfelder,Jetzt bin ich auch AFD Wähler geworden ... wär schön wenn noch Sahra wagenknecht dazu kommt ...,19,1,0.5,POSITIV,POSITIV
2026-06-03,@ganjalovegermany,"Zum 14. Mal hier. Purer Charme, gelebte Demokratie und Toleranz 💙",18,0,0.8,POSITIV,NEUTRAL
2026-06-03,@michaelmarschiert6184,Bald 6.000.000 krass ❤❤❤❤❤,18,0.7,0,NEUTRAL,POSITIV
2026-06-03,@heideschmidbauer7060,"Ein tolles Gespräch. Ein hochintergelter einfühlsamen Mensch u ein Danke an Ben, der ihm die Chance für das Gespräch bot. Jetzt kann ( ja muss) man mit bestem Gewissen blau wählen",17,0.1,0.9,POSITIV,NEUTRAL
2026-06-03,@BrianBoucher85,"Eines ist mir nach dem Anschauen dieses Interviews gewiss: Björn Höcke muss Bundeskanzler werden, und die Alternative für Deutschland muss die Chance bekommen, auch einmal zu regieren, nachdem CDU, CSU, SPD, Grüne und FDP es in den letzten Jahren nicht hinbekommen haben.

Jede Woche geht eine deutsche Firma insolvent. Jede Woche werden Fälle von Betrug, Diebstahl, Raub und Mord bekannt. Früher konnte man in Deutschland die Uhr nach der Pünktlichkeit der Züge stellen. Heute würde man damit nur zu spät kommen.

Man hatte früher Angst, gegen unsere Nationalmannschaft zu spielen. Heute streitet man sich lieber über eine Regenbogen-Kapitänsbinde. International machen wir uns zum Gespött.

Und wenn man sieht, wie die türkische Nationalmannschaft mit einem Fahrzeugkonvoi zur WM verabschiedet wurde, dann würde man es bei uns, wenn so etwas geschähe, als Aufmarsch von Rechten bezeichnen.

In diesem Land läuft so viel schief. Es ist mir mittlerweile peinlich, Deutscher zu sein. Ich möchte aber nicht, dass es mir peinlich sein muss. Wir müssen etwas ändern.

Grüße aus Dresden und danke für Deine Worte! Meine Großmutter, 99, war dabei!",16,-0.037,0.8,POSITIV,NEUTRAL
2026-06-03,@paybrodersen488,"Besser ein patriotischer Herr Höcke als eine Deutschland-hassende linksgrünrote Mischpoker wie Bärbel Bas, Claudia Roth, Lars Klingbeil etc.",16,0,0.6,POSITIV,NEUTRAL
2026-06-03,@miloszforman6270,"In England haben die durchgeknallten Polizeischergen des Faschisten Keir Starmer einen niedergestochenen Studenten verbluten lassen, weil sie Angst hatten, der Täter könne sie sonst des ""Rassismus"" bezichtigen, was ihre sofortige Entlassung zur Folge haben würde. Da haben sie dann lieber so getan, als ob es die Messerstiche gar nicht gegeben hätte. ""Ach, nun ist er halt tot, na sowas. Pech gehabt, der kleine Schlingel. Egal, Hauptsache, wir sind keine Rassisten.""

Damit es zu solchen Zuständen nicht auch bei uns kommt, brauchen wir die AfD.",15,-0.333,-0.9,NEGATIV,NEGATIV
2026-06-03,@paybrodersen488,Linke sind einfach menschenfeindlich... Kotz,15,-1,-0.8,NEGATIV,NEGATIV
2026-06-03,@evawolf1739,"Applaus Applaus! Ben danke für Deinen Mut, Dein Rückgrat und Unbestechlichkeit! Ich möchte selbst wählen! Dachte das wäre Demokratie. 😄",15,0.2,0.8,POSITIV,POSITIV
2026-06-03,@g.d.2222,❤💙❤,15,0,0,NEUTRAL,NEUTRAL
2026-06-03,@EGeraldhuebner,"es sind immer die GLEICHEN (es ist immer der gleiche), sie sind hier zu finden, unter diesem Video, sie tummeln sich aber auch bei Michael Stürzenberger, Melissa Timke, Naomi Seibt, Tim Kellner, Alice Weidel, Björn Höcke, AfD, BPE usw. usf., ihr Linken werdet nicht verhindern, das 51% plus X AfD wählt, Deutschland wieder normal wird, und (Zitat) "" ich freue mich darauf "" ^^",13,-0.1,0.6,POSITIV,NEUTRAL
2026-06-03,@Specknackenn,Mein nachbar kann kein Wort Deutsch er knallt Türen die schon 5 mal Kaputt gegangen ist nimmt Drogen (Polizei)10x gerufen und die machen nix er geht andere hier an sogar Rentner und es wird nix gemacht einfach traurig was hier passiert wir brauchen Veränderung,11,-1,-0.8,NEGATIV,NEGATIV
2026-06-03,@EGeraldhuebner,"danke ""5268"" ^^ ... dieser Linke, diese Linken hier (vollkommen unerheblich, ob er, sie nur einer bzw. mehrere ist), tummeln sich schon seit Jahren immer und überall, nicht nur hier, unter diesem Video, greifen andere an, versuchen alles, um auch ja ihre Linken Lügen zu verbreiten bzw. aufrecht zu erhalten, vergesst es, Linke, Deutschland sagt euch "" LINKS IST VORBEI "" ^^",9,-0.48,-0.7,NEGATIV,NEGATIV
2026-06-04,@Adler-33,"Wenn dieses Gespräch die 6 Millionen Aufrufe knackt, bekommen die rot lackierten Clowns erst so richtig Schnappatmung.",28,1,-0.6,NEGATIV,POSITIV
2026-06-04,@michaelvonschlegel9021,"Vielen Dank Ben für dieses hervorragende Interview...was zwingend erforderlich war, um das verzerrtes Bild über Herrn Höcke durch die  Mainstream-Medien zurechtzurücken. Vielen Dank Herr Höcke für Ihre wohltuende Offenheit.",28,0.425,0.9,POSITIV,POSITIV
2026-06-04,@DagmarHi,Noch ein Kommentar 👏🏻👏🏻👏🏻tolles tolles Gespräch !!! Zwei „gute“ Menschen,25,0.333,0.9,POSITIV,POSITIV
2026-06-04,@PeterNoahr,"Herrlich! Da unterhalten sich zwei Menschen einfach vier Stunden lang unaufgeregt und ohne Schaum vorm Mund. Schade eigentlich, dass die Grünen und die Linken für so ein Format keine Zeit haben – die müssen wahrscheinlich gerade wieder panisch Erklärungen darüber verfassen, warum man mit der Opposition auf keinen Fall reden darf, um die Demokratie zu ‚retten‘. Bloß kein Dialog, das könnte die eigenen Dogmen gefährden!",24,-0.012,0.6,POSITIV,NEUTRAL
2026-06-04,@paybrodersen488,Jede Minute eine echte Wohltat. Danke Ben!,17,0.5,0.8,POSITIV,POSITIV
2026-06-04,@annakempinsky3825,"Wenn alle Über einen Menschen reden.statt mit ihm
stimmt, der Hass geht von den Linken, ganz besonders linken jungen Frauen aus.
Bosheit, Mobbing, falsche Unterstellung, Gangstalking.
linke Methoden",16,-0.8,-0.7,NEGATIV,NEGATIV
2026-06-04,@stefanmorelo5704,Danke Herr Höcke 💙💙💙💙💙💙💙💙💙,16,0,0.8,POSITIV,NEUTRAL
2026-06-04,@WumbaTumbaEisverkaufer,"Angenehm ,informativ und unaufgeregt.Die keifenden Reaktionen der üblichen Verdächtigen ordne ich mal so ein,wie sie es tun ,wenn sie Widerspruch bekommen:Alles richtig gemacht.😂 Weiter so 👍",15,0.433,0.8,POSITIV,POSITIV
2026-06-04,@yoshimura45,"Hab's mir jetzt endlich mal während der Nachtschicht komplett angehört und joa was soll ich sagen. Kluger Mann. Ich wünsche ihm und allen anderen AfD Politikern weiterhin viel Kraft.
Bin seit anfang an dabei und bin kein deutscher. Alles für D.",15,0.2,0.6,POSITIV,POSITIV
2026-06-04,@stefanmorelo5704,Danke Her Höcke AfD kommt bin fest überzeugt,14,1,0.8,POSITIV,POSITIV
2026-06-04,@chr111z,Das Interview ist ein guter Schritt in die richtige Richtung!,14,1,0.8,POSITIV,POSITIV
2026-06-04,@Polaeee,Sehr schönes Interview. Menschlich richtig Stark von Herrn Höcke.,13,0.85,0.8,POSITIV,POSITIV
2026-06-04,@dimitrimalinenko8162,"Spannend, hat ein bisschen gedauert, bis die Spezialisten aus der Demokratiezentrale die Chatbots in Stellung gebracht haben. Aber endlich sind sie da und zeigen wieder ihren überlegenen Intellekt.",11,0.7,-0.7,NEGATIV,POSITIV
2026-06-04,@magdalenesulau8804,"Ich mag keine Parteien,aber kluge Menschen. Dieses ist ein interessantes Gespräch, auch wenn ich nicht alle Sichtweisen teile",11,1,0.5,POSITIV,POSITIV
2026-06-04,@stefanmorelo5704,Nur AfD mit Herr Hocke,11,0,0,NEUTRAL,NEUTRAL
2026-06-04,@XeniakHubullah,"Endlich hört man mal das, was ständig versucht wird durch Unterbrechungen den Zuhörern vorzuenthalten. Habe jetzt eine ganz andere Meinung über Herrn Höcke.",11,0,0.6,POSITIV,NEUTRAL
2026-06-04,@mag46337,"2:56:21 

Danke für das Interview!

Als Ausländer in Deutschland stimme ich irgendwie schon vielem zu, was Herr Höcke in diesem Interview sagt. Und das sage ich, nachdem ich schon viele muslimische Ausländer kennengelernt und gemerkt habe, dass sie leider keinen Willen oder keine Fähigkeit haben, sich in Deutschland zu integrieren , falls sie überhaupt die deutsche Kultur respektieren. Ich sage nicht, dass die meisten so sind, aber schon viele.

Bezüglich der Frage nach Loyalität zu einem Land: Als Ägypter und falls ich irgendwann auch die deutsche Staatsangehörigkeit hätte, also Deutsch-Ägypter wäre, würde ich mich nicht blind auf die Seite eines bestimmten Landes stellen. Wenn es hypothetisch zu einem Konflikt zwischen Ägypten und Deutschland käme, würde ich auf der Seite des Landes stehen, das im Recht ist und selbst verteidigt.

Auch wenn Ägypten heute aus Gier oder ohne Selbstverteidigung einen Krieg gegen ein anderes Land führen würde, würde ich einen solchen Krieg nicht unterstützen und nicht automatisch „auf der Seite Ägyptens“ stehen.",10,0.139,0,NEUTRAL,POSITIV
2026-06-04,@g.d.2222,❤💙❤,10,0,0,NEUTRAL,NEUTRAL
2026-06-04,@stefanmorelo5704,Danke Herr Hocke,10,0,0,NEUTRAL,NEUTRAL
2026-06-04,@alainbrown4312,Alter merkt ihr nix der Typ ist Radikal hoch 10 Hitler 1.null,10,0.7,-0.9,NEGATIV,POSITIV
2026-06-04,@alainbrown4312,Der neue Nazi und viele Reden es gut😂😂😂😂😂😂😂😂,10,0,-0.8,NEGATIV,NEUTRAL
2026-06-04,@miloszforman6270,"""Frei sind wir nur im Wir"", sagte die Frau Brantner von den ""Grünen"" gerade. ""Denn Freiheit geht nur im Kollektiv, wenn alle gemeinsam einem starken Führer folgen, wie damals dem Genossen Mao Zedong."" Ok, den zweiten Satz hat sie nicht so deutlich formuliert - aber zweifellos _gemeint._ 

Überhaupt müsse man den Freiheitsbegriff neu definieren, so Brantner, denn der alte Begriff von Freiheit bedeute eigentlich Sklaverei, so wie auch der alte Friedensbegriff im Grunde nur Krieg wäre. Auch der Begriff ""Wissen"" muss neu definiert werden. Denn wirklich wertvoll wäre Wissen erst, wenn es stark beschränkt wäre: ""Unwissenheit ist Stärke!"" 

Allerdings hatte auch Angela Merkel schon den Wert dieser Philosophie von George Orwell erkannt. Orwells Vision des modernen Staates wurde früher vielfach als ""Dystopie"" missverstanden. Inzwischen denkt man anders darüber und ist daher bemüht, möglichst viel davon umzusetzen.",8,0.094,-0.8,NEGATIV,NEUTRAL
2026-06-04,@wolfgangpless2184,"Wirklich beeindruckend!!!
Wie kann man jetzt - mit was für einer anderen Person - hier jetzt noch eine Schippe drauflegen???
...
Ben, du hast den absoluten Kracher gelandet!!!
Glückwunsch!!!
Das geht natürlich nur mit Mut und so einem genialen und  unaufgeregt durchdacht analysierenden Gesprächspartner wie Björn Höcke!!!
Habe es mir nun zum zweiten mal vollständig angehört... wurde beim wiederholten Anhören nur noch besser!!! Danke!!!",8,0.231,1,POSITIV,POSITIV
2026-06-04,@patrickneumann793,"Warum lädst du denn nicht auch noch wen vom Dritten Weg oder so ein? Oh Mensch, über 4h...du kritisiert seine Aussagen nicht einmal..bei den heftigsten, sagst du einfach gar nix...weil du z.B. auch nicht multikulturell leben möchtest oder warum sagst du zu so etwas einfach nix???Du machst nur Werbung für ihn und seine Partei, echt widerlich...vier verfi**te Stunden....ist grad echt schwer dich nicht zu beleidigen 😅 ...aber meine Meinung: jede Person die Rassisten eine Plattform bietet und ihnen immer mehr Reichweite ermöglicht, ist Unterstützer:in",7,0.106,-0.9,NEGATIV,POSITIV
2026-06-04,@juergenernst1320,"Ohne den shit storm der Ökosozialisten hätte ich mir die 4 Stunden nie angetan. Ist aber nun schon blöd für diesen vom Temperament her linksgeneigten aber aus Erfahrung und finanzieller Verantwortung sehr wirtschaftsliberalen, bürgerlichen Zuhörer, dass ich mit fast allem übereinstimmen muss, obwohl ich ""Deutsche Kultur"" mehr an Regionen als am ""Volk"" festmachen würde. Und als Mittelbadener bin ich der Schweiz näher als Berlin.",7,-0.333,0,NEUTRAL,NEGATIV
2026-06-05,@BenRoe007,Jeder in Deutschland sollte diese Folge gucken,39,0,0.8,POSITIV,NEUTRAL
2026-06-05,@isireicht2480,Dieses Gespräch wird legendär werden. Historisches Dokument der Zeitgeschichte. Wie das Interview von Günter Gaus  mit Rudi Dutschke. Kein betreutes Denken. Echtes Denken. Tief eintauchen. Zuhören. Erfahren. Kennenlernen. Verstehen. DANKE!,31,0.182,0.9,POSITIV,POSITIV
2026-06-05,@Gillette3000,Ohne Esken wäre ich nie auf den Kanal gekommen! Top! Danke dafür :D,30,0.333,0.8,POSITIV,POSITIV
2026-06-05,@adonis4447,"Als Deutsch-Türke der 3. Generation: Respekt an Björn Höcke. Man muss nicht immer einer Meinung sein, aber Konsequenz und klare Haltung verdienen Anerkennung ✊🏽",27,0.333,0.6,POSITIV,POSITIV
2026-06-05,@BenRoe007,Ein Politiker der 4 Stunden über die Liebe zu Deutschland redet einfach geil🇩🇪🦅😍,26,0.7,0.8,POSITIV,POSITIV
2026-06-05,@MarleneStraub,"wie wohltuend, intelligent, informativ,  mutig, vertrauenerweckend, verantwortungsbewusst, endlich mal  die  Möglichkeit,  in Ruhe zu hören, was Höcke zu sagen hat,  danke, weiter so!",26,1,1,POSITIV,POSITIV
2026-06-05,@DietmarKuntz-bj8se,"Nur noch 12 000 bis zu den 5,9 Millionen. Das ist der Wahnsinn ❤❤❤❤",25,0,0.8,POSITIV,NEUTRAL
2026-06-05,@isireicht2480,"Ben setzt ein Zeichen gegen Hass und Hetze!
Danke für diesen Beitrag zum Schutz unserer freiheitlich demokratischen Ordnung.😇

Ungescripted hat noch Achtung vor dem eigenen Verstand mündiger Bürger und kommt ohne ""Einordnung"" aus. Im Gegensatz zu der Gouvernantenmanier der etablierten, zwangsfinanzierten Medien. Die dort oft als lächerliche Heuchler fordern, was sie selbst nicht vorleben. Speichellecker bei den ""Korrekten"", und geifernde Unmenschen bei Andersdenkenden. 
Vorurteile und Schubladendenken bis zum Erbrechen. Ekelhaft. Unmenschlich. Würdelos.

Ich empfehle die Herausbildung einer höheren Ambiguitätstoleranz. Zum Glück gibt es auch bei den etablierten Medien ein paar Geistesgrößen, die den Wert dieses Gespräches erkennen können und nicht mit einstimmen ins Geheule.",25,-0.273,0.6,POSITIV,NEGATIV
2026-06-05,@BenRoe007,Freitagabend Höcke zum 6x gucken💪,21,0,0.8,POSITIV,NEUTRAL
2026-06-05,@MarleneStraub,"sehr intelligent, mutig, vertrauenerweckend, verantwortungsbewusst,  es war wohltuend, diesem Gespräch zuzuhören",21,0.85,0.9,POSITIV,POSITIV
2026-06-05,@timo2959,Nur noch AfD 💙,21,0,0.8,POSITIV,NEUTRAL
2026-06-05,@spirituellinjesus1057,"Durch dieses Interview wird klar, wie stark wir mit den ÖRR der Staatspropaganda ausgesetzt sind.
Wohltuend für nicht gebrainwashte Gehirne",20,0.775,-0.7,NEGATIV,POSITIV
2026-06-05,@hummelchen245,"Ich muß ehrlich sagen, diese Unterhaltung fasziniert mich. Ich  finde was Herr Höcker so erzählt sehr interessant und es wird nie langweilig. Ich finde er ist ein sehr gebildeter Mensch und kann viel sehr gut erklären. Ich bin positiv überrascht von Ihm. Und kann jetzt das ganze gehetze nicht verstehen.",20,0.683,0.9,POSITIV,POSITIV
2026-06-05,@thobo1,"Was Björn Höcke zu einem staatstragenden Politiker macht, ist das lange Nachdenken und Schweigen vor seiner letzten Antwort. Das habe ich zum letzten Mal bei Helmut Schmidt gesehen und gehört (das lange Schweigen gehört) 💐💐💐",18,0,0.8,POSITIV,NEUTRAL
2026-06-05,@mareb5042,Danke für das Interview. So wichtig auch ihm mal sprechen zu hören ohne Unterbrechung,17,0.35,0.8,POSITIV,POSITIV
2026-06-05,@benaturale,Höcke 👍Altparteien🤢🤮,17,0,0.8,POSITIV,NEUTRAL
2026-06-05,@Uschi4711,"Bevor die Spätschicht von Hassprediger...5268 beginnt erfolgt dann heute mein täglicher Support bereits heute vormittag - Allen einen schönen Freitag - 
Früher hieß es in der Werbung immer: Freitag ist Freutag ist Fix und Foxi Tag - Der/Die ein/e oder andere wird sich erinnern 🙂",17,-1,-0.5,NEGATIV,NEGATIV
2026-06-05,@sylviaheide2339,"5,8 Millionen Aufrufe!
Der absolute Wahnsinn❣️👍👍
Ich hab's auch gesehen und das direkt zu Anfang...😉
Chapeau 🎩",16,0.35,0.8,POSITIV,POSITIV
2026-06-05,@DietmarKuntz-bj8se,"Noch 25 000..noch 25 000 ....noch 25 000 noch 25 000 noch 25 000 .....noch 25 000..dann 5,9 Millionen Aufrufe. Ein Träumchen ❤😂🎉😊",14,0,0,NEUTRAL,NEUTRAL
2026-06-05,@MaxFitness69,❤❤❤❤❤❤❤❤❤,14,0,0,NEUTRAL,NEUTRAL
2026-06-05,@jaybee.b.L0VE.rEVOLUTION,"Wow, als Herr Höcke die Aktion der Bürger in der Andreasstraße  erwähnt: Gänsehaut, vor deren Einsatz mit Verstand und Zivilcourage. Wann wird eigentlich Frau Merkel's Stasi-Akte endlich freigegeben? #IMErika",12,0.233,0.5,POSITIV,POSITIV
2026-06-05,@hornlinuss3388,"Ich muss sagen, dass Höcke für mich aufgrund von Medienwissen immer ein rotes Tuch und mit Vorsicht zu genießen war. Auch wenn ich nicht aus Thüringen komme, hat er nach dem Interview nun eine Zustimmung mehr. Er ist doch nicht so verkehrt, wie ich befürchtete 👍💙",12,0.333,0.5,POSITIV,POSITIV
2026-06-05,@benaturale,DE  Altparteien = 🤢🤮,11,0,-0.8,NEGATIV,NEUTRAL
2026-06-05,@minameergrun3785,Dieses Gespräch ist pures Gold.,10,0,1,POSITIV,NEUTRAL
2026-06-05,@Nicki-2014-I9,"Glückwunsch, Ben
Du hast es mit diesem Interview in den ""Stern"" geschafft 👍.",10,0,0.8,POSITIV,NEUTRAL
2026-06-06,@Marsvin1986,"Good job 👏 Ich finde es toll und mutig, dass du jemandem, der - so wie Herr Höcke es anfangs beschreibt - sonst immer nur im Verteidigungsmodus sein muss, einfach mal ausführlich und in Ruhe, reden zu lassen. 
Das ist ein fairer Umgang, den sich andere „Medien“ und vor allem auch Menschen bei dir abschauen sollten. 
Besten Dank dafür❣️",37,0.3,0.9,POSITIV,POSITIV
2026-06-06,@stephaniekollak5236,"Ich muss mal kurz gratulieren, 5,8 Millionen 🥳, das ist ja der Wahnsinn!",35,1,0,NEUTRAL,POSITIV
2026-06-06,@sabinerensenbrink6896,"Es ist wichtig Höcke ein Forum zu geben, weil er in TV-Interviews nie dazu kommt seine Ansichten zu äußern. Er wird von linken Aktivisten, die sich als Journalisten camouflieren und von Zwangsgeldern leben, sofort und in Endlosschleife aggressiv unterbrochen.",35,-0.075,0.6,POSITIV,NEUTRAL
2026-06-06,@sarahcocos375,Sehr reif und erwachsen von dir. Da können sich einige Politiker eine Scheibe abschneiden. Daumen hoch 👍🏻,32,0.467,0.8,POSITIV,POSITIV
2026-06-06,@gutertipp8195,Ich habe Hr. Höcke gegenüber bislang massive Vorurteile gehegt und Ihn (zu meiner Schande) komplett Vor-Verurteilt. Ich bin dankbar für die Gelegenheit bei Hr. Höcke die menschliche Seite seiner Person kennengelernt zu haben und meine eigenen Vorurteile infrage zu stellen. Ich danke Ihnen Hr. Höcke für ihren Mut zur Ehrlichkeit und dem Gespräch; dir Ben danke ich für das ungemein wichtige Format zur eigenen Meinungsbildung 🙏🏼,30,0.45,0.9,POSITIV,POSITIV
2026-06-06,@F9090,Großes Kompliment an alle Beteiligten für diesen aufschlussreichen Podcast. 💙,28,0.35,0.9,POSITIV,POSITIV
2026-06-06,@derkonig162,Seid schlau wählt blau,27,0.15,0,NEUTRAL,POSITIV
2026-06-06,@Mark-ne4gb,Hoffentlich war das Anlass genug jeden einzelnen deutschen Bürger wachzurufen denn wenn nicht wird es irgendwann zu spät sein.....es ist ja eh schon kurz vor 12..... Sarazin hat es vorausgesagt und selbst ich kann 1 und 1 zusammen führen....wenn nix getan wird ist hier in 30 Jahren kein Deutschland mehr....Dank braucht sich keiner mehr zu beschweren und rumzuheulen...leider schlafen zu viele und simd geistig anscheinend nicht in der Lage all das was passiert zu erkennen und zu verstehen,26,0.237,-0.7,NEGATIV,POSITIV
2026-06-06,@KevinDeBruyne77Flame,"Gleich 5,9 Millionen Aufrufe",25,0,0,NEUTRAL,NEUTRAL
2026-06-06,@Mark-ne4gb,"Absolut schlauer und gebildeter Mann der alles richtig sieht.Ich wähle als im Deutschland lebender Pole definitiv nur die AFD in der Hoffnung auf die 180 °Wende die notwendig ist um Deutschland zu retten,denn die Zustände sind katastrophal",23,0.425,0.7,POSITIV,POSITIV
2026-06-06,@spirituellinjesus1057,Seeehr wohltuend nach der gebrainwashten Medien- und Politlandschaft in Deutschland.,23,0.7,0.8,POSITIV,POSITIV
2026-06-06,@เฮอร์เบิร์ตลําธาร,"Sind ja sehr fleißig, die linken Dislike-Bots.
Nützt aber nichts, im Gegentum! 🤣🤣🤣",22,0,0.5,POSITIV,NEUTRAL
2026-06-06,@Mark-ne4gb,"UNFASSBAR,dass man als deutscher sich rechtfertigen muss das zu wollen was in jedem anderen Land ganz normal ist.
In arabischen Ländern würde es solche Zustände niemals geben denn sie sind stolz auf ihr Land und wollen keine Menschen die Randale machen und sich nicht integrieren wollen sondern nur die sozialen Annehmlichkeiten in Anspruch nehmen ohne einen Finger zu rühren..Sowas gibt es nur hier und alle im Ausland wundern sich ,dass die deutschen es seelenruhig akzeptieren u d weiter die Altparteien wählen",21,0.606,-0.7,NEGATIV,POSITIV
2026-06-06,@marcheil9193,Super Interview,21,0,0.8,POSITIV,NEUTRAL
2026-06-06,@spirituellinjesus1057,"Mich würde interessieren, wie viele Likes YT gelöscht hat.",19,0.5,0,NEUTRAL,POSITIV
2026-06-06,@dilambda,Endlich ein gelungenes Gespräch mit Björn Höcke. Danke Ben Berndt. Klasse.,18,0.667,0.9,POSITIV,POSITIV
2026-06-06,@LomandYt,"Super Ben. Dankeschön für das Interview und die Fairness,  die für mich in eine Demokratie gehört. Jeder darf und soll gehört werden.  Nur dann können wir für uns eine faire Meinung bilden.❤",18,0.25,0.9,POSITIV,POSITIV
2026-06-06,@lf7982,Top 👍 😀🇩🇪,17,1,0.8,POSITIV,POSITIV
2026-06-06,@MichaelGasser-u5z,🙏💪💙💪💙🍀✝️🙋,16,0,0,NEUTRAL,NEUTRAL
2026-06-06,@sarahcocos375,Super !!,16,0.5,0,NEUTRAL,POSITIV
2026-06-06,@Christine-nj8ik,Dankeschön,15,0,0,NEUTRAL,NEUTRAL
2026-06-06,@NoobReis,Also ich habs mir jetzt ganze 4 Stunden lang angehört........ Also was bitte ist jetzt bitte falsch an dem was er sagt?? Alles absolut richtig !!!,14,0.25,0.8,POSITIV,POSITIV
2026-06-06,@bigsmoke2657,Mehr davon Ben 🙏🏼,14,0,0.8,POSITIV,NEUTRAL
2026-06-06,@markus.meister.98000,"Sehr gute, journalistische Arbeit. DANKE! Wirklich sehr spannend und interessant zu hören, dass Höcke einmal bei der Jungen Union war!",13,0.3,0.8,POSITIV,POSITIV
2026-06-06,@claudikunst,111.999 Kommentare!,12,0,0,NEUTRAL,NEUTRAL
2026-06-07,@untergrundfinest,6 Millionen Aufrufe sind fast erreicht. Mehr als verdient Ben 💪,43,0.25,0.8,POSITIV,POSITIV
2026-06-07,@danielakonstantin9056,GOTT SCHÜTZE EUCH ❤️💙❤️💙,28,0,0,NEUTRAL,NEUTRAL
2026-06-07,@stensten1803,"Björn, die haben Angst vor dir, wir haben Angst um dich.❤",28,0,0.5,POSITIV,NEUTRAL
2026-06-07,@egondegenhardt,Danke für das Interview Ben Danke an Herrn Höcke für diesen Meilenstein auf eine Goldene Zukunft Deutschland s,28,0,0.8,POSITIV,NEUTRAL
2026-06-07,@CoolStevie,Björn ist ja echt mega cool.,27,0.85,0.8,POSITIV,POSITIV
2026-06-07,@autobahnDIY,"5,9 Mio. 🎉 mega 💙",25,0,0,NEUTRAL,NEUTRAL
2026-06-07,@ramoz7128,Der hat recht. Bin selber türke. Wenn das was hier abläuft in der türkei wäre. Dann gäbe es rassistischen tot und mordschlag jedentag.,24,-0.25,0,NEUTRAL,NEGATIV
2026-06-07,@DietmarKuntz-bj8se,"5,9Millionen ❤❤❤❤.  Yes, yes, yes, yes, yes. Nächste Stufe hoffentlich die 6 Millionen. Ein Träumchen 😂😂🎉",22,0,0,NEUTRAL,NEUTRAL
2026-06-07,@saskiatritschler1602,Herr Höcke war mir bisher nicht unsympathisch. Nach diesem Podcast weiß ich nun auch warum. Ein sehr toller Mensch.,19,0.333,0.8,POSITIV,POSITIV
2026-06-07,@christianelange7076,"Danke für dieses inhaltlich wertvolle und angenehme Gespräch. Teils mit Tränen, teils nachdenklich habe ich dieses Gespräch auf mich wirken lassen. Mit dem Wissen um meine Ahnen bin ich innerlich sehr berührt ❤ Auch ich wünsche mir, daß dieser schwere ""Grabstein""  von uns genommen wird. Danke für die 4,5 Stunden.",19,0.325,0.8,POSITIV,POSITIV
2026-06-07,@Anonymus132465798,hammer ich liebe das interview :) knacken wir die 6 mii,18,1,0.8,POSITIV,POSITIV
2026-06-07,@danielakonstantin9056,🇩🇪❤️💙🇩🇪❤️💙🇩🇪❤️💙🇩🇪,17,0,0,NEUTRAL,NEUTRAL
